id,receptor,ABC,ABCGG,nAcid,nBase,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS7d,AATS8d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0se,AATS1se,AATS2se,new_column_1,new_column_1,new_column_2,new_column_3,new_column_4,new_column_6,new_column_7,new_column_8
ZINC000003973655,5-HT2C,16.837311861099035,13.565071398504069,0,1,28.278799677702622,2.5239621066195,4.937809675251868,28.278799677702622,1.3466095084620295,4.008964326276283,4.008110156877626,0.190862388422744,2.1302571923851605,153.62902273533777,7.315667749301799,5.776478097693983,12,12,43,21,0,0,2,22,19,2,0,0,0,0,0,0,0,0,214.0,250.0,354.0,373.0,313.0,267.0,200.0,112.0,54.0,138.0,183.0,310.0,378.0,381.0,338.0,289.0,230.0,155.0,91.16666666666669,114.11111111111111,187.44444444444449,240.52777777777777,252.8333333333333,247.22222222222223,225.6666666666668,197.8333333333334,149.83333333333334,804.0,1027.0,1533.0,1790.0,1686.0,1532.0,1368.0,993.0,603.0,3155.763805,3850.576587999999,5603.507790000001,6397.506433999999,5800.860540999998,5265.24109,4644.970953999999,3089.587106999999,1782.2472199999993,9217.291857161095,12148.308157579057,18555.243767876244,22430.684902701178,22418.685367212325,20481.883441878766,18468.06159777993,14510.02241951603,9180.613667294803,311.47928399999995,344.8725439999998,625.8057679999997,860.874328,942.785636,920.9676080000002,823.1527439999999,765.5241239999998,654.1716799999998,248.5107,286.80550000000005,511.7175000000001,693.8815999999999,752.988,729.2344999999998,653.883,602.1600000000002,501.6644999999999,244.0798,279.379,500.9730000000002,680.9799000000002,738.5590000000003,716.2009999999996,641.9699999999999,591.9469999999998,495.903,65.190583906678,86.29200281000004,135.82456018879205,169.761520881829,176.95321228637602,163.770886564866,148.07205410122495,124.229306766376,84.58257190850699,6899.761235863479,6640.599029237196,12791.174197029592,18296.515375631425,20251.614729454075,20253.26808662367,17936.363858885925,16996.419892909373,15596.589965511304,4.976744186046512,5.434782608695652,4.214285714285714,3.1880341880341883,2.407692307692308,2.0859375,1.7543859649122806,1.0467289719626167,0.5806451612903226,3.209302325581396,3.978260869565217,3.690476190476191,3.230769230769231,2.9307692307692306,2.640625,2.5350877192982457,2.149532710280374,1.6666666666666667,2.12015503875969,2.480676328502416,2.231481481481482,2.055792972459639,1.9448717948717948,1.931423611111112,1.979532163742691,1.848909657320873,1.6111111111111112,18.69767441860465,22.32608695652174,18.25,15.2991452991453,12.96923076923077,11.96875,12.0,9.280373831775702,6.483870967741935,73.38985593023254,83.70818669565215,66.70842607142858,54.67954217094016,44.62200416153845,41.134696015625,40.74535924561403,28.874645859813075,19.16394860215053,214.35562458514173,264.0936555995447,220.89575914138385,191.7152555786425,172.45142590163326,160.01471438967786,162.0005403314029,135.6076861637012,98.71627599241724,7.2437042790697665,7.4972292173912995,7.450068666666663,35.1823849,35.1823849,35.1823849,35.1823849,35.1823849,35.1823849,35.1823849,35.1823849
CHEMBL494702,5-HT2C,25.01260553859588,18.402292657774925,0,1,40.886668527409626,2.5043951016476105,4.88318891583592,40.886668527409626,1.2777083914815508,4.397739085584365,4.008668509457927,0.1252708909205602,2.5516099534566368,1226.9271746021095,38.34147420631593,8.27541890035265,11,11,60,32,0,0,7,28,25,1,5,0,0,1,0,0,0,1,486.0,448.0,639.0,659.0,576.0,470.0,476.0,329.0,325.0,198.0,254.0,416.0,473.0,474.0,417.0,417.0,382.0,329.0,338.05555555555554,192.8055555555556,348.16666666666663,484.75,544.9166666666667,490.8055555555556,490.55555555555566,401.3333333333333,380.3611111111111,1378.0,1548.0,2350.0,2695.0,2649.0,2306.0,2238.0,1909.0,1708.0,5472.028195149773,5879.389342835204,8755.486833670402,9758.953929521598,9387.173205686397,7920.726560835199,7842.318715631999,6506.396679095998,5872.227647372801,12960.579451524907,16732.995380857188,25202.56569905665,29130.898719127614,28536.868124523106,26426.28258422372,25313.59834098404,22279.87373334157,19285.34194085517,469.5901079999999,487.7994399999998,896.6913679999997,1215.2515879999996,1332.111024,1255.344528,1253.9737759999998,1182.5248280000003,1001.442168,382.3325,407.949,736.3260999999998,986.6057000000004,1073.1856,1010.0438,999.3169,939.3494999999998,801.7391999999998,379.2549,398.525,723.959,973.775,1061.495,999.845,987.1599999999996,929.9579999999996,795.8050000000002,86.907930335772,113.92941068000005,175.4719240798861,208.504447846074,207.01746287486608,196.080596404376,194.14578327535605,171.02032530065804,143.88992578431902,9789.603610591474,9091.060114556209,17822.243101244687,24830.031709884668,27651.54850463932,25776.442818791384,26825.326790830408,25538.137591499668,21437.98712618968,8.1,7.111111111111111,5.508620689655173,4.197452229299363,3.3488372093023258,2.919254658385093,2.8502994011976046,2.108974358974359,2.5193798449612403,3.3,4.031746031746032,3.586206896551724,3.0127388535031847,2.755813953488372,2.590062111801242,2.497005988023952,2.448717948717949,2.550387596899225,5.634259259259259,3.060405643738977,3.001436781609195,3.0875796178343946,3.16812015503876,3.04848171152519,2.937458416500333,2.5726495726495724,2.948535745047373,22.966666666666665,24.571428571428573,20.25862068965517,17.1656050955414,15.401162790697674,14.322981366459627,13.401197604790418,12.237179487179487,13.24031007751938,91.20046991916288,93.32364036246356,75.4783347730207,62.158942226252215,54.576588405153466,49.19705938406956,46.95999230917365,41.70767101984614,45.52114455327752,216.00965752541512,265.6031012834474,217.2634974056608,185.54712559953893,165.9120239797855,164.1384011442467,151.57843317954516,142.81970341885622,149.4987747353114,7.826501799999998,7.74284825396825,7.730097999999997,44.62698664,44.62698664,44.62698664,44.62698664,44.62698664,44.62698664,44.62698664,44.62698664
CHEMBL370780,5-HT2C,26.765316368412115,18.88876689907639,0,0,43.78920924811821,2.5428663454587466,5.0220765931084,43.78920924811821,1.326945734791461,4.468724822019858,4.974859680701568,0.1507533236576232,2.7983196338011185,443.23441062712095,13.431345776579423,7.288021242198259,20,21,55,33,0,0,7,22,26,1,5,0,0,0,0,1,0,1,479.0672153635117,511.03703703703707,715.5555555555555,772.8148148148148,747.8148148148148,648.8888888888889,542.3703703703704,497.0740740740741,528.8518518518518,210.0,274.0,430.0,521.0,504.0,492.0,441.0,400.0,343.0,206.21716392318243,183.35802469135805,316.2037037037037,398.2006172839506,430.0925925925926,399.8827160493827,369.9367283950617,324.60648148148147,307.5648148148147,2552.0,1802.0,2786.0,3202.0,3170.0,3324.0,3072.0,2630.0,2570.0,11633.905823999998,7074.836085000002,10834.323888000004,12094.860040999996,11916.507891,12679.693207000002,11698.85011,9803.787156,9784.744443,13723.958343735889,17374.766801313363,25957.30453760165,30165.084612982577,29871.414251586026,29892.863855764663,27598.874695401333,23582.56221553752,20609.574216280667,431.18180099999984,470.9640899999998,819.4177239999997,1109.5276319999998,1135.24512,1143.58351,1110.860992,1050.12097,863.354006,352.7161999999999,396.1706,679.9466,907.5976,929.5802,931.956,897.8006999999999,841.5641,698.3222000000001,347.16249999999985,386.445,666.323,892.5039999999999,915.9,915.75,881.093,827.9100000000001,687.5678,96.02140390667796,117.37379482000004,178.502941753094,212.575360575282,210.65341611388592,216.248600769584,211.0360395638289,182.08269751831904,153.354731033527,8642.903965135978,8550.365620448803,15464.47692647539,21775.642254402133,22170.48848777099,22704.27289595599,22583.406975976584,22059.99879617002,17615.411172362474,8.710313006609303,8.517283950617285,6.88034188034188,5.4809561334384025,5.22947422947423,4.414210128495843,3.714865550481989,3.601986044015029,4.807744107744107,3.8181818181818175,4.566666666666666,4.134615384615385,3.695035460992908,3.5244755244755246,3.346938775510204,3.02054794520548,2.898550724637681,3.118181818181818,3.749402980421499,3.0559670781893,3.040420227920228,2.8241178530776643,3.007640507640508,2.72029058536995,2.533813208185354,2.35222088030059,2.79604377104377,46.4,30.03333333333333,26.78846153846154,22.70921985815603,22.167832167832167,22.612244897959183,21.04109589041096,19.05797101449276,23.363636363636363,211.5255604363636,117.91393475000002,104.17619123076926,85.77914922695032,83.33222301398601,86.25641637414968,80.12911034246576,71.04193591304347,88.9522222090909,249.5265153406525,289.57944668855606,249.58946670770817,213.93677030484096,208.89100875234985,203.35281534533783,189.03338832466667,170.8881319966487,187.3597656025516,7.839669109090906,7.849401499999997,7.879016576923074,66.86031371,66.86031371,66.86031371,66.86031371,66.86031371,66.86031371,66.86031371,66.86031371
ZINC000013782234,5-HT2C,10.554231059459868,9.931859146857851,0,1,17.622090936339685,2.508745978662976,4.758622591033121,17.622090936339685,1.3555454566415142,3.593902451834208,3.3370578493835983,0.2566967576448922,1.467453799832225,63.401446628940775,4.877034356072367,4.411850943141536,9,10,25,13,0,0,2,12,11,2,0,0,0,0,0,0,0,0,140.0,165.0,218.0,179.0,136.0,72.0,33.0,9.0,0.0,86.0,115.0,172.0,173.0,151.0,110.0,70.0,34.0,12.0,68.38888888888889,76.22222222222223,112.88888888888886,126.77777777777776,117.4722222222222,105.0,76.00000000000001,43.83333333333333,15.0,506.0,633.0,862.0,819.0,721.0,502.0,293.0,121.0,26.0,1991.490197,2387.204642999999,3157.514255000001,2906.608921,2506.86957,1625.3188399999997,888.4028599999998,316.616685,45.44568,5518.319198857156,7338.762036424662,10294.59392896541,10233.22592850468,8971.5920160489,6502.266555937311,4076.793804895656,1869.4934670082032,534.025618658173,183.970516,205.69359600000004,336.00337200000007,410.951268,388.7978799999999,344.84771199999994,266.960016,163.29021200000005,69.54335999999999,148.0907,171.84000000000003,276.2710000000001,330.1725,311.6065,273.73810000000003,207.94100000000003,124.858,51.78800000000001,145.6798,167.787,270.063,324.2060000000001,306.28700000000003,270.1949,205.786,123.92300000000004,51.634000000000015,38.433254858188,51.20011568999998,75.08374522969797,78.153394593339,69.88379800848999,53.66705398849,35.782365923037005,18.216585343339,6.072851253943,4036.229866900988,3983.533572405001,6727.226230954899,8802.55977309154,8382.72698795679,7684.851813103592,6225.360125986837,3971.137688725439,1798.309790001843,5.6,6.111111111111111,4.844444444444444,3.196428571428572,2.5660377358490565,1.5319148936170213,0.8918918918918919,0.391304347826087,0.0,3.44,4.25925925925926,3.8222222222222224,3.0892857142857144,2.849056603773585,2.3404255319148937,1.891891891891892,1.4782608695652173,1.2,2.7355555555555555,2.823045267489712,2.5086419753086413,2.2638888888888884,2.2164570230607965,2.2340425531914896,2.0540540540540544,1.9057971014492752,1.5,20.24,23.444444444444443,19.155555555555555,14.625,13.60377358490566,10.680851063829786,7.918918918918919,5.260869565217392,2.6,79.65960788,88.41498677777774,70.16698344444447,51.90373073214285,47.29942584905661,34.581251914893606,24.0108881081081,13.765942826086954,4.544568,220.73276795428623,271.80600134906155,228.7687539770091,182.73617729472645,169.2753210575264,138.3460969348364,110.18361634853125,81.28232465253058,53.4025618658173,7.35882064,7.618281333333335,7.4667416000000015,45.06320069,45.06320069,45.06320069,45.06320069,45.06320069,45.06320069,45.06320069,45.06320069
45484879,5-HT2C,20.311595440121074,15.955295661280154,0,3,33.06208745387208,2.396647284457757,4.793294568915513,33.06208745387208,1.2716187482258492,4.182312059945406,4.453867901239168,0.1713026115861218,2.449284354967284,189.8438273237222,7.301685666297008,6.201713217738288,6,6,45,26,0,0,9,19,17,4,2,0,0,3,0,0,0,3,472.0,409.0,662.0,571.0,544.0,533.0,383.0,395.0,432.0,155.0,192.0,291.0,331.0,297.0,277.0,260.0,242.0,234.0,346.2013888888889,161.75,450.1111111111111,378.02777777777777,414.7916666666666,403.25,308.16666666666674,311.8055555555556,330.0833333333333,1198.0,1273.0,2008.0,2047.0,1902.0,1799.0,1564.0,1523.0,1460.0,4851.333443449313,4906.658291505603,7721.458496954908,7572.993231011199,6867.478343564799,6658.764775172796,5664.3782207824,5460.1832467824,5312.671025734399,9727.548737788176,12174.200875825472,17718.268120628472,19864.25313650789,18347.42892993262,16344.98435676668,15528.22659111526,15238.797195587318,14194.322566857138,371.3495639999999,377.64330799999976,685.8192319999996,839.333008,876.342704,824.70078,694.4105319999998,685.2988439999999,717.5804720000003,310.6572999999999,319.98100000000005,577.6959999999999,691.6723,719.2593000000003,671.6759000000001,570.5754999999999,563.4781999999999,582.7718,310.83959999999985,314.504,574.5638000000001,685.7639000000001,714.7669000000001,669.4698999999998,566.8809999999999,559.2088999999999,580.1959999999998,62.91610019213102,79.42265988000004,116.885462654792,135.71942302188594,127.54260714273502,114.03319485877196,106.256117992339,106.218371354943,103.124702908678,7795.464144355732,7160.550374383496,13848.619154271137,17344.266984979782,18282.86020044293,17555.736256479024,14468.16663775184,14003.795390988642,15434.058521396326,10.488888888888887,8.702127659574469,7.975903614457831,5.438095238095238,4.990825688073395,5.174757281553398,4.453488372093023,4.647058823529412,4.747252747252747,3.4444444444444446,4.085106382978723,3.5060240963855422,3.1523809523809523,2.7247706422018347,2.6893203883495147,3.0232558139534884,2.847058823529412,2.571428571428572,7.693364197530864,3.441489361702128,5.423025435073628,3.60026455026455,3.805428134556574,3.91504854368932,3.5833333333333344,3.668300653594772,3.627289377289377,26.622222222222224,27.08510638297872,24.19277108433735,19.495238095238093,17.44954128440367,17.466019417475728,18.186046511627907,17.91764705882353,16.043956043956044,107.80740985442915,104.39698492565114,93.02962044523986,72.12374505724951,63.00438847307155,64.64820170070676,65.86486303235348,64.23744996214587,58.3810002827956,216.1677497286261,259.0255505494781,213.47310988709003,189.1833632048371,168.3250360544277,158.68916851229787,180.5607743152937,179.27996700690963,155.98156666875977,8.252212533333331,8.034963999999995,8.262882313253007,54.3315309,54.3315309,54.3315309,54.3315309,54.3315309,54.3315309,54.3315309,54.3315309
CHEMBL3233430,5-HT2C,23.270222576999256,16.394664481191455,0,1,38.74680686301902,2.569721388387923,4.91707212642619,38.74680686301902,1.336096788379966,4.32416904787401,3.937219877165021,0.1357662026608627,2.435185596306149,2900.7183974281934,100.02477232511012,9.037424445539758,12,12,58,29,0,0,4,29,25,2,1,0,0,1,0,0,0,1,352.0,356.0,498.0,507.0,404.0,325.0,281.0,220.0,242.0,189.0,253.0,427.0,526.0,525.0,456.0,402.0,332.0,274.0,220.72222222222223,160.5,284.44444444444434,398.8888888888888,410.9444444444443,365.3333333333333,369.7222222222223,294.97222222222223,243.77777777777777,1172.0,1428.0,2179.0,2567.0,2382.0,2050.0,1758.0,1411.0,1290.0,4645.368304149772,5387.490848835203,7990.5501026704,9146.036672521604,8113.465032686402,6838.9101358352,5816.490588631999,4654.308576686399,4412.495048686399,12369.414261320091,16417.903029918285,25489.38771288969,30907.433789081173,30417.44889885849,27330.83031629709,23016.715474206183,18329.22550288864,16350.519486256992,433.1033439999999,468.5664559999998,880.8131239999997,1274.191408,1398.1871879999997,1341.578844,1290.663548,1073.8045880000002,798.2977080000001,349.0797,390.6855000000001,722.1474999999998,1026.645,1116.6301,1060.6666,1011.3637,839.9794999999998,633.5184999999999,344.51980000000003,380.8,707.8359999999998,1010.025,1099.9369000000002,1043.5679999999998,997.91,831.3660000000001,625.2140000000002,85.989727240621,115.30681499000003,184.68469955849008,232.3840825540169,238.42191891026204,222.49793823705392,192.39315473578904,150.65392683754402,128.24070763547,9443.956182215725,8941.892026559106,17883.324266757096,27091.24407740012,30245.464454088964,29411.10747429396,29261.656329694288,24624.12415039084,17586.32666014922,6.068965517241379,5.741935483870968,4.256410256410256,2.9649122807017543,2.1375661375661377,1.7567567567567568,1.5698324022346368,1.4965986394557824,2.240740740740741,3.2586206896551726,4.080645161290323,3.6495726495726495,3.076023391812865,2.7777777777777777,2.464864864864865,2.2458100558659218,2.258503401360544,2.537037037037037,3.805555555555556,2.588709677419355,2.4311490978157635,2.332683560753736,2.1743092298647846,1.9747747747747744,2.065487274984482,2.0066137566137567,2.257201646090535,20.20689655172414,23.032258064516128,18.623931623931625,15.011695906432749,12.603174603174605,11.08108108108108,9.82122905027933,9.598639455782314,11.944444444444445,80.09255696809952,86.89501369089037,68.29530002282394,53.48559457614972,42.92838641633017,36.96708181532541,32.494360830346366,31.6619631067102,40.85643563598518,213.26576312620847,264.8048875793272,217.8580146400828,180.745226836732,160.93888306274332,147.73421792593024,128.58500264919655,124.688608863188,151.393698946824,7.467299034482757,7.557523483870964,7.528317299145296,49.90359581,49.90359581,49.90359581,49.90359581,49.90359581,49.90359581,49.90359581,49.90359581
CHEMBL290106,5-HT2C,14.6367139640985,12.771784514331811,0,0,23.064698841469163,2.394170170971328,4.788340341942656,23.064698841469163,1.2139315179720611,3.862876996074311,4.064035601633882,0.2138966106123095,2.0440303566547624,90.22918577768702,4.7489045146151065,5.144206828284459,12,12,25,19,0,0,7,6,12,0,2,1,0,0,4,0,0,4,216.8641975308642,217.77777777777777,287.5555555555556,246.0,211.17283950617283,226.22222222222223,232.7777777777778,118.44444444444444,20.753086419753085,104.0,124.0,175.0,176.0,139.0,128.0,122.0,90.0,41.0,123.88572626124066,88.90946502057614,122.83127572016464,156.00411522633743,132.11461667428745,122.2181069958848,154.53909465020575,124.95473251028808,53.058222831885374,1978.0,1168.0,1920.0,2486.0,2906.0,1350.0,1471.0,1746.0,1723.0,8303.855437999999,4669.484886000001,7711.770648999999,9742.412002000005,11779.29818,5285.807186000001,5810.864653000001,6934.653654,7125.113025,8314.14791192526,9164.094685451906,13570.922161900357,14932.390176081337,12714.419720027488,9519.48660794134,10104.210659637323,9190.636288796768,5733.727015832737,214.546757,212.376068,318.157052,426.1481120000001,375.963866,296.263796,305.0017,316.943616,211.844736,177.336,178.53999999999996,266.5005,350.7682,306.38840000000005,243.5818,253.3856,260.22360000000003,169.80089999999996,166.52920000000003,170.39999999999998,252.25,329.482,287.8066,232.15800000000007,241.542,243.70400000000004,154.4096,64.84048542909399,65.91759321200001,101.2453031,115.84306355999996,107.648117733698,68.766902979396,72.99337345684901,68.86115984169798,51.25997550654701,3781.908275298194,3628.468931715901,5427.707935083,7328.721373372202,6595.054435172138,5417.672313888237,5420.525518240227,5665.182292958158,3932.724789056408,8.674567901234568,8.376068376068377,7.373219373219374,4.92,4.799382716049383,6.283950617283951,6.46604938271605,3.2901234567901234,0.8647119341563786,4.16,4.769230769230769,4.487179487179487,3.52,3.159090909090909,3.555555555555556,3.388888888888889,2.5,1.7083333333333333,4.955429050449626,3.4195948084836973,3.149519890260632,3.1200823045267487,3.002604924415624,3.394947416552356,4.292752629172382,3.4709647919524462,2.2107592846618904,79.12,44.92307692307692,49.23076923076923,49.72,66.04545454545455,37.5,40.86111111111112,48.5,71.79166666666667,332.15421752,179.59557253846157,197.737708948718,194.8482400400001,267.7113222727273,146.8279773888889,161.4129070277778,192.62926816666663,296.879709375,332.5659164770104,352.4651802096887,347.97236312565013,298.6478035216267,288.9640845460793,264.4301835539261,280.67251832325906,255.29545246657688,238.90529232636405,8.58187028,8.168310307692307,8.157873128205129,53.83202116,53.83202116,53.83202116,53.83202116,53.83202116,53.83202116,53.83202116,53.83202116
ZINC000013779681,5-HT2C,20.63206548103401,15.095468555096051,0,1,34.28458947779953,2.4447888362592103,4.7983202744298215,34.28458947779953,1.3186380568384437,4.203473700457729,3.722865786796152,0.1431871456460058,2.270005189522345,617.4084982763211,23.746480702935425,7.381042321620655,15,16,49,26,0,0,6,23,20,3,2,1,0,0,0,0,0,0,320.44444444444446,324.3333333333333,428.0,414.33333333333337,301.3333333333333,257.33333333333337,216.3333333333333,202.66666666666669,204.66666666666669,163.0,208.0,336.0,370.0,354.0,314.0,278.0,242.0,221.0,182.58676268861456,147.63271604938274,234.0432098765432,306.7654320987654,319.6388888888889,301.25,240.92592592592592,196.72222222222223,186.81481481481484,1274.0,1382.0,2136.0,2203.0,1933.0,1614.0,1383.0,1264.0,1229.0,5037.019641,5259.324855,8005.107224999998,7967.873066,6597.468618,5435.150966,4678.809929999999,4390.523602999999,4250.339338,10944.765467258398,13882.517555244329,20795.49765429318,23607.10132551716,22315.06320642821,19188.98488965389,16264.223562472696,14384.298914689703,13237.993366174562,371.387181,401.951456,710.1799679999999,916.167646,1019.836148,1004.905626,842.471546,692.5985919999999,640.0130200000001,299.4184,335.498,583.4025,742.5612,813.0915,791.4330000000001,664.8603,549.3376,505.7851,295.0483,327.475,572.6628000000001,729.6509000000001,799.152,780.8639999999999,656.0908000000001,541.1549,498.014,79.330504811527,98.552822806,150.84762103364102,179.075457263584,179.747978716376,156.303574030809,132.153832940017,116.565948208376,109.035310970376,7900.945685592828,7595.515257925951,14346.514239556742,18953.36582175817,21565.954409087244,22144.94415615875,18608.375163489127,15155.150796793578,13879.615765809096,6.53968253968254,6.237179487179487,4.652173913043479,3.4242424242424248,2.199513381995134,1.8921568627450984,1.8976608187134505,2.1560283687943262,2.3798449612403103,3.326530612244898,4.0,3.652173913043478,3.057851239669421,2.583941605839416,2.3088235294117645,2.43859649122807,2.574468085106383,2.569767441860465,3.72626046303295,2.8390906932573605,2.543947933440687,2.5352515049484747,2.333130575831306,2.2150735294117645,2.113385315139701,2.092789598108747,2.1722652885443585,26.0,26.57692307692308,23.217391304347824,18.206611570247933,14.10948905109489,11.867647058823527,12.13157894736842,13.4468085106383,14.290697674418604,102.79631920408164,101.14086259615384,87.0120350543478,65.85019062809917,48.15670524087591,39.9643453382353,41.04219236842105,46.707697904255305,49.42255044186047,223.36256055629383,266.9714914470063,226.0380179814476,195.10001095468724,162.88367303962204,141.09547712980802,142.66862774098857,153.02445653925216,153.93015542063443,7.579330224489794,7.7298356923076925,7.719347478260869,44.45055225,44.45055225,44.45055225,44.45055225,44.45055225,44.45055225,44.45055225,44.45055225
CHEMBL258075,5-HT2C,12.33705413557638,10.682983049885015,0,3,19.65394544007595,2.43000436287799,4.8600087257559785,19.65394544007595,1.228371590004747,3.6970364534687272,3.576956334821565,0.2235597709263478,1.7445158822413884,86.0960187268384,5.3810011704274,4.925466799503908,6,6,33,16,0,0,4,17,12,3,1,0,0,0,0,0,0,0,198.0,217.0,300.0,295.0,225.0,147.0,53.0,16.0,0.0,99.0,120.0,198.0,216.0,205.0,175.0,142.0,103.0,56.0,99.16666666666669,102.27777777777776,168.38888888888889,204.8333333333333,187.88888888888889,200.91666666666669,160.16666666666669,112.5,95.0,660.0,771.0,1138.0,1213.0,1121.0,997.0,681.0,463.0,212.0,2592.998688,2880.015973,4224.499695999999,4324.299356,3987.600938,3383.236617,2107.791238,1395.4144700000002,407.677536,6556.959772947177,8312.891081194348,11849.381201595164,13265.227711314805,12705.976998036078,11504.260369506135,9089.296088001673,6446.148871109712,3730.528082095427,248.656704,263.80994,452.49024,576.718216,562.220544,548.5283320000001,537.776104,403.142488,361.832832,199.8684,219.933,370.0393,467.9686,452.2174999999999,442.9777,424.1835,315.427,278.03600000000006,197.8047,215.637,364.5787,463.2360000000001,445.81,437.771,420.381,311.40200000000004,276.848,45.29842338243301,57.54271724,83.91694846448999,95.642436280188,95.227729573584,88.704125070792,75.13897589328201,56.75989698758399,37.73772327698,5484.303831724733,5129.5609080795,9303.87396092164,12088.11001070954,12042.905852290536,11649.528026292392,12037.48292526418,9206.626819806785,8826.252464192781,6.0,6.382352941176471,5.084745762711864,3.9864864864864864,3.0,2.0416666666666665,0.7361111111111112,0.2857142857142857,0.0,3.0,3.5294117647058822,3.3559322033898304,2.918918918918919,2.7333333333333334,2.430555555555556,1.9722222222222223,1.8392857142857144,1.12,3.005050505050505,3.008169934640523,2.854048964218456,2.7680180180180183,2.505185185185185,2.7905092592592595,2.224537037037037,2.008928571428572,1.9,20.0,22.676470588235293,19.28813559322034,16.39189189189189,14.946666666666667,13.84722222222222,9.458333333333334,8.267857142857142,4.24,78.57571781818183,84.70635214705881,71.60168976271184,58.43647778378378,53.16801250666667,46.98939745833333,29.27487830555556,24.91811553571429,8.15355072,198.695750695369,244.4967965057161,200.83696951856209,179.25983393668656,169.41302664048104,159.78139402091858,126.24022344446767,115.10980126981627,74.61056164190855,7.535051636363637,7.7591158823529405,7.6693261016949155,39.79043329,39.79043329,39.79043329,39.79043329,39.79043329,39.79043329,39.79043329,39.79043329
